row_id,Design,Previous_description,Description,Fanout,Cap,Slew,Delay,X_drive,Y_drive,X_sink,Y_sink,C_drive,C_sink,X_context,Y_context,σ(X)_context,σ(Y)_context,Drive_cell_size,Sink_cell_size,Delta
34372,s38417,_07127_/A (sky130_fd_sc_hd__buf_1),_07127_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.46,2.94,236440.0,331840.0,236440.0,331840.0,0.002152,0.13093,220997.14285714287,258400.0,15242.26767280787,56773.552528150525,1.0,1.0,-1.53
34373,s38417,_07126_/X (sky130_fd_sc_hd__buf_1),_07127_/A (sky130_fd_sc_hd__buf_1),8.0,0.03,0.37,0.01,254840.0,429760.0,236440.0,331840.0,0.13093,0.002152,249648.57142857145,383520.0,6350.19009839188,49110.87863192838,1.0,1.0,0.03
34374,s38417,_07126_/A (sky130_fd_sc_hd__buf_1),_07126_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.37,2.66,254840.0,429760.0,254840.0,429760.0,0.002152,0.13093,249648.57142857145,383520.0,6350.19009839188,49110.87863192838,1.0,1.0,-1.29
34375,s38417,_07125_/X (sky130_fd_sc_hd__buf_1),_07126_/A (sky130_fd_sc_hd__buf_1),8.0,0.07,0.77,0.05,164680.0,380800.0,254840.0,429760.0,0.13093,0.002152,313982.8571428572,434034.28571428574,121440.2489174938,52293.30322235116,1.0,1.0,0.039999999999999994
34376,s38417,_07125_/A (sky130_fd_sc_hd__buf_1),_07125_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.77,4.53,164680.0,380800.0,164680.0,380800.0,0.002152,0.13093,313982.8571428572,434034.28571428574,121440.2489174938,52293.30322235116,1.0,1.0,-3.12
34377,s38417,_07124_/X (sky130_fd_sc_hd__buf_1),_07125_/A (sky130_fd_sc_hd__buf_1),8.0,0.06,0.73,0.01,140300.0,473280.0,164680.0,380800.0,0.13093,0.002152,351308.5714285714,434811.4285714286,95623.85257325904,52023.12159946172,1.0,1.0,0.049999999999999996
34378,s38417,_07124_/A (sky130_fd_sc_hd__buf_1),_07124_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.73,4.33,140300.0,473280.0,140300.0,473280.0,0.002152,0.13093,351308.5714285714,434811.4285714286,95623.85257325904,52023.12159946172,1.0,1.0,-2.83
34379,s38417,_07123_/X (sky130_fd_sc_hd__buf_1),_07124_/A (sky130_fd_sc_hd__buf_1),8.0,0.05,0.61,0.0,149500.0,413440.0,140300.0,473280.0,0.13093,0.002152,152194.2857142857,347771.4285714286,31464.83903086261,64947.24716480071,1.0,1.0,0.04
34380,s38417,_07123_/A (sky130_fd_sc_hd__buf_1),_07123_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.61,3.75,149500.0,413440.0,149500.0,413440.0,0.002152,0.13093,152194.2857142857,347771.4285714286,31464.83903086261,64947.24716480071,1.0,1.0,-2.12
34381,s38417,_07122_/X (sky130_fd_sc_hd__buf_1),_07123_/A (sky130_fd_sc_hd__buf_1),8.0,0.04,0.49,0.02,104880.0,304640.0,149500.0,413440.0,0.13093,0.002152,128077.14285714286,345828.5714285714,25404.132022360533,53679.61109787447,1.0,1.0,0.05
34382,s38417,_07122_/A (sky130_fd_sc_hd__buf_1),_07122_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.49,3.26,104880.0,304640.0,104880.0,304640.0,0.002152,0.13093,128077.14285714286,345828.5714285714,25404.132022360533,53679.61109787447,1.0,1.0,-1.7199999999999998
34383,s38417,_07094_/X (sky130_fd_sc_hd__buf_1),_07122_/A (sky130_fd_sc_hd__buf_1),8.0,0.07,0.77,0.02,186300.0,329120.0,104880.0,304640.0,0.13093,0.002152,135305.7142857143,397897.1428571429,35625.931967759505,70435.4715831651,1.0,1.0,0.05
34384,s38417,_07094_/A (sky130_fd_sc_hd__buf_1),_07094_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.77,4.3,186300.0,329120.0,186300.0,329120.0,0.002152,0.13093,135305.7142857143,397897.1428571429,35625.931967759505,70435.4715831651,1.0,1.0,-2.9399999999999995
34385,s38417,_07093_/Y (sky130_fd_sc_hd__inv_2),_07094_/A (sky130_fd_sc_hd__buf_1),7.0,0.04,0.2,0.03,120060.0,486880.0,186300.0,329120.0,0.344248,0.002152,135853.33333333334,406640.0,50257.32450764432,90043.91461947886,2.0,1.0,0.07
34386,s38417,_07093_/A (sky130_fd_sc_hd__inv_2),_07093_/Y (sky130_fd_sc_hd__inv_2),0.0,0.0,0.2,1.47,120060.0,486880.0,120060.0,486880.0,0.004578,0.344248,135853.33333333334,406640.0,50257.32450764432,90043.91461947886,2.0,2.0,-0.6599999999999999
34387,s38417,_07092_/X (sky130_fd_sc_hd__buf_1),_07093_/A (sky130_fd_sc_hd__inv_2),8.0,0.02,0.14,0.0,119140.0,524960.0,120060.0,486880.0,0.13093,0.004578,120717.14285714286,505920.0,2808.853350187073,24480.0,1.0,2.0,0.02
34388,s38417,_07092_/A (sky130_fd_sc_hd__buf_1),_07092_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.14,2.52,119140.0,524960.0,119140.0,524960.0,0.002152,0.13093,120717.14285714286,505920.0,2808.853350187073,24480.0,1.0,1.0,-1.46
34389,s38417,_09586_/X (sky130_fd_sc_hd__buf_1),_14558_/D (sky130_fd_sc_hd__dfrtp_2),1.0,0.0,0.02,0.0,366620.0,410720.0,363860.0,408000.0,0.13093,0.002008,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
34390,s38417,_09586_/A (sky130_fd_sc_hd__buf_1),_09586_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,0.59,366620.0,410720.0,366620.0,410720.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.19999999999999996
34391,s38417,_09585_/X (sky130_fd_sc_hd__mux2_2),_09586_/A (sky130_fd_sc_hd__buf_1),1.0,0.0,0.05,0.0,372140.0,410720.0,366620.0,410720.0,0.31312,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.0
34392,s38417,_07178_/X (sky130_fd_sc_hd__buf_1),_15009_/D (sky130_fd_sc_hd__dfrtp_2),1.0,0.0,0.02,0.0,315100.0,345440.0,312800.0,348160.0,0.13093,0.002008,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
34393,s38417,_07178_/A (sky130_fd_sc_hd__buf_1),_07178_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,0.59,315100.0,345440.0,315100.0,345440.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.18999999999999995
34394,s38417,_07177_/X (sky130_fd_sc_hd__mux2_2),_07178_/A (sky130_fd_sc_hd__buf_1),1.0,0.0,0.05,0.0,316940.0,345440.0,315100.0,345440.0,0.31312,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.0
34395,s38417,_07177_/S (sky130_fd_sc_hd__mux2_2),_07177_/X (sky130_fd_sc_hd__mux2_2),0.0,0.0,0.05,2.81,316940.0,345440.0,316940.0,345440.0,0.0033,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.48
34396,s38417,_07128_/X (sky130_fd_sc_hd__buf_1),_07177_/S (sky130_fd_sc_hd__mux2_2),8.0,0.06,0.68,0.01,237820.0,334560.0,316940.0,345440.0,0.13093,0.0033,259702.8571428572,372640.0,75735.27001212529,32564.35679286992,1.0,2.0,0.049999999999999996
34397,s38417,_07128_/A (sky130_fd_sc_hd__buf_1),_07128_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.68,4.07,237820.0,334560.0,237820.0,334560.0,0.002152,0.13093,259702.8571428572,372640.0,75735.27001212529,32564.35679286992,1.0,1.0,-2.4300000000000006
34398,s38417,_07127_/X (sky130_fd_sc_hd__buf_1),_07128_/A (sky130_fd_sc_hd__buf_1),8.0,0.04,0.46,0.0,236440.0,331840.0,237820.0,334560.0,0.13093,0.002152,220997.14285714287,258400.0,15242.26767280787,56773.552528150525,1.0,1.0,0.01
34399,s38417,_07127_/A (sky130_fd_sc_hd__buf_1),_07127_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.46,2.94,236440.0,331840.0,236440.0,331840.0,0.002152,0.13093,220997.14285714287,258400.0,15242.26767280787,56773.552528150525,1.0,1.0,-1.53
34400,s38417,_07126_/X (sky130_fd_sc_hd__buf_1),_07127_/A (sky130_fd_sc_hd__buf_1),8.0,0.03,0.37,0.01,254840.0,429760.0,236440.0,331840.0,0.13093,0.002152,249648.57142857145,383520.0,6350.19009839188,49110.87863192838,1.0,1.0,0.03
34401,s38417,_07126_/A (sky130_fd_sc_hd__buf_1),_07126_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.37,2.66,254840.0,429760.0,254840.0,429760.0,0.002152,0.13093,249648.57142857145,383520.0,6350.19009839188,49110.87863192838,1.0,1.0,-1.29
34402,s38417,_07125_/X (sky130_fd_sc_hd__buf_1),_07126_/A (sky130_fd_sc_hd__buf_1),8.0,0.07,0.77,0.05,164680.0,380800.0,254840.0,429760.0,0.13093,0.002152,313982.8571428572,434034.28571428574,121440.2489174938,52293.30322235116,1.0,1.0,0.039999999999999994
34403,s38417,_07125_/A (sky130_fd_sc_hd__buf_1),_07125_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.77,4.53,164680.0,380800.0,164680.0,380800.0,0.002152,0.13093,313982.8571428572,434034.28571428574,121440.2489174938,52293.30322235116,1.0,1.0,-3.12
34404,s38417,_07124_/X (sky130_fd_sc_hd__buf_1),_07125_/A (sky130_fd_sc_hd__buf_1),8.0,0.06,0.73,0.01,140300.0,473280.0,164680.0,380800.0,0.13093,0.002152,351308.5714285714,434811.4285714286,95623.85257325904,52023.12159946172,1.0,1.0,0.049999999999999996
34405,s38417,_07124_/A (sky130_fd_sc_hd__buf_1),_07124_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.73,4.33,140300.0,473280.0,140300.0,473280.0,0.002152,0.13093,351308.5714285714,434811.4285714286,95623.85257325904,52023.12159946172,1.0,1.0,-2.83
34406,s38417,_07123_/X (sky130_fd_sc_hd__buf_1),_07124_/A (sky130_fd_sc_hd__buf_1),8.0,0.05,0.61,0.0,149500.0,413440.0,140300.0,473280.0,0.13093,0.002152,152194.2857142857,347771.4285714286,31464.83903086261,64947.24716480071,1.0,1.0,0.04
34407,s38417,_07123_/A (sky130_fd_sc_hd__buf_1),_07123_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.61,3.75,149500.0,413440.0,149500.0,413440.0,0.002152,0.13093,152194.2857142857,347771.4285714286,31464.83903086261,64947.24716480071,1.0,1.0,-2.12
34408,s38417,_07122_/X (sky130_fd_sc_hd__buf_1),_07123_/A (sky130_fd_sc_hd__buf_1),8.0,0.04,0.49,0.02,104880.0,304640.0,149500.0,413440.0,0.13093,0.002152,128077.14285714286,345828.5714285714,25404.132022360533,53679.61109787447,1.0,1.0,0.05
34409,s38417,_07122_/A (sky130_fd_sc_hd__buf_1),_07122_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.49,3.26,104880.0,304640.0,104880.0,304640.0,0.002152,0.13093,128077.14285714286,345828.5714285714,25404.132022360533,53679.61109787447,1.0,1.0,-1.7199999999999998
34410,s38417,_07094_/X (sky130_fd_sc_hd__buf_1),_07122_/A (sky130_fd_sc_hd__buf_1),8.0,0.07,0.77,0.02,186300.0,329120.0,104880.0,304640.0,0.13093,0.002152,135305.7142857143,397897.1428571429,35625.931967759505,70435.4715831651,1.0,1.0,0.05
34411,s38417,_07094_/A (sky130_fd_sc_hd__buf_1),_07094_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.77,4.3,186300.0,329120.0,186300.0,329120.0,0.002152,0.13093,135305.7142857143,397897.1428571429,35625.931967759505,70435.4715831651,1.0,1.0,-2.9399999999999995
34412,s38417,_07093_/Y (sky130_fd_sc_hd__inv_2),_07094_/A (sky130_fd_sc_hd__buf_1),7.0,0.04,0.2,0.03,120060.0,486880.0,186300.0,329120.0,0.344248,0.002152,135853.33333333334,406640.0,50257.32450764432,90043.91461947886,2.0,1.0,0.07
34413,s38417,_07093_/A (sky130_fd_sc_hd__inv_2),_07093_/Y (sky130_fd_sc_hd__inv_2),0.0,0.0,0.2,1.47,120060.0,486880.0,120060.0,486880.0,0.004578,0.344248,135853.33333333334,406640.0,50257.32450764432,90043.91461947886,2.0,2.0,-0.6599999999999999
34414,s38417,_07092_/X (sky130_fd_sc_hd__buf_1),_07093_/A (sky130_fd_sc_hd__inv_2),8.0,0.02,0.14,0.0,119140.0,524960.0,120060.0,486880.0,0.13093,0.004578,120717.14285714286,505920.0,2808.853350187073,24480.0,1.0,2.0,0.02
34415,s38417,_07092_/A (sky130_fd_sc_hd__buf_1),_07092_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.14,2.52,119140.0,524960.0,119140.0,524960.0,0.002152,0.13093,120717.14285714286,505920.0,2808.853350187073,24480.0,1.0,1.0,-1.46
34416,s38417,_11459_/X (sky130_fd_sc_hd__a31o_2),_13702_/D (sky130_fd_sc_hd__dfrtp_2),1.0,0.01,0.05,0.0,345460.0,255680.0,341320.0,190400.0,0.282908,0.002008,12000.0,12000.0,0.0,0.0,2.0,2.0,0.01
34417,s38417,_08247_/X (sky130_fd_sc_hd__buf_1),_14807_/D (sky130_fd_sc_hd__dfrtp_2),1.0,0.0,0.02,0.0,311880.0,465120.0,315100.0,465120.0,0.13093,0.002008,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
34418,s38417,_08247_/A (sky130_fd_sc_hd__buf_1),_08247_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,0.59,311880.0,465120.0,311880.0,465120.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.15999999999999998
34419,s38417,_08246_/X (sky130_fd_sc_hd__mux2_2),_08247_/A (sky130_fd_sc_hd__buf_1),1.0,0.0,0.05,0.0,311880.0,462400.0,311880.0,465120.0,0.31312,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.0
34420,s38417,_08246_/S (sky130_fd_sc_hd__mux2_2),_08246_/X (sky130_fd_sc_hd__mux2_2),0.0,0.0,0.05,2.73,311880.0,462400.0,311880.0,462400.0,0.0033,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.39
34421,s38417,_08224_/X (sky130_fd_sc_hd__buf_1),_08246_/S (sky130_fd_sc_hd__mux2_2),8.0,0.05,0.54,0.02,252540.0,432480.0,311880.0,462400.0,0.13093,0.0033,271465.71428571426,418102.8571428572,56468.585619836114,13932.692625961568,1.0,2.0,0.06
34422,s38417,_08224_/A (sky130_fd_sc_hd__buf_1),_08224_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.54,3.32,252540.0,432480.0,252540.0,432480.0,0.002152,0.13093,271465.71428571426,418102.8571428572,56468.585619836114,13932.692625961568,1.0,1.0,-2.01
34423,s38417,_07126_/X (sky130_fd_sc_hd__buf_1),_08224_/A (sky130_fd_sc_hd__buf_1),8.0,0.03,0.37,0.0,254840.0,429760.0,252540.0,432480.0,0.13093,0.002152,247348.57142857145,369142.8571428572,7863.687490762903,47078.11866613679,1.0,1.0,0.01
34424,s38417,_07126_/A (sky130_fd_sc_hd__buf_1),_07126_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.37,2.66,254840.0,429760.0,254840.0,429760.0,0.002152,0.13093,247348.57142857145,369142.8571428572,7863.687490762903,47078.11866613679,1.0,1.0,-1.29
34425,s38417,_07125_/X (sky130_fd_sc_hd__buf_1),_07126_/A (sky130_fd_sc_hd__buf_1),8.0,0.07,0.77,0.05,164680.0,380800.0,254840.0,429760.0,0.13093,0.002152,313982.8571428572,434034.28571428574,121440.2489174938,52293.30322235116,1.0,1.0,0.039999999999999994
34426,s38417,_07125_/A (sky130_fd_sc_hd__buf_1),_07125_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.77,4.53,164680.0,380800.0,164680.0,380800.0,0.002152,0.13093,313982.8571428572,434034.28571428574,121440.2489174938,52293.30322235116,1.0,1.0,-3.12
34427,s38417,_07124_/X (sky130_fd_sc_hd__buf_1),_07125_/A (sky130_fd_sc_hd__buf_1),8.0,0.06,0.73,0.01,140300.0,473280.0,164680.0,380800.0,0.13093,0.002152,351308.5714285714,434811.4285714286,95623.85257325904,52023.12159946172,1.0,1.0,0.049999999999999996
34428,s38417,_07124_/A (sky130_fd_sc_hd__buf_1),_07124_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.73,4.33,140300.0,473280.0,140300.0,473280.0,0.002152,0.13093,351308.5714285714,434811.4285714286,95623.85257325904,52023.12159946172,1.0,1.0,-2.83
34429,s38417,_07123_/X (sky130_fd_sc_hd__buf_1),_07124_/A (sky130_fd_sc_hd__buf_1),8.0,0.05,0.61,0.0,149500.0,413440.0,140300.0,473280.0,0.13093,0.002152,152194.2857142857,347771.4285714286,31464.83903086261,64947.24716480071,1.0,1.0,0.04
34430,s38417,_07123_/A (sky130_fd_sc_hd__buf_1),_07123_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.61,3.75,149500.0,413440.0,149500.0,413440.0,0.002152,0.13093,152194.2857142857,347771.4285714286,31464.83903086261,64947.24716480071,1.0,1.0,-2.12
34431,s38417,_07122_/X (sky130_fd_sc_hd__buf_1),_07123_/A (sky130_fd_sc_hd__buf_1),8.0,0.04,0.49,0.02,104880.0,304640.0,149500.0,413440.0,0.13093,0.002152,128077.14285714286,345828.5714285714,25404.132022360533,53679.61109787447,1.0,1.0,0.05
34432,s38417,_07122_/A (sky130_fd_sc_hd__buf_1),_07122_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.49,3.26,104880.0,304640.0,104880.0,304640.0,0.002152,0.13093,128077.14285714286,345828.5714285714,25404.132022360533,53679.61109787447,1.0,1.0,-1.7199999999999998
34433,s38417,_07094_/X (sky130_fd_sc_hd__buf_1),_07122_/A (sky130_fd_sc_hd__buf_1),8.0,0.07,0.77,0.02,186300.0,329120.0,104880.0,304640.0,0.13093,0.002152,135305.7142857143,397897.1428571429,35625.931967759505,70435.4715831651,1.0,1.0,0.05
34434,s38417,_07094_/A (sky130_fd_sc_hd__buf_1),_07094_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.77,4.3,186300.0,329120.0,186300.0,329120.0,0.002152,0.13093,135305.7142857143,397897.1428571429,35625.931967759505,70435.4715831651,1.0,1.0,-2.9399999999999995
34435,s38417,_07093_/Y (sky130_fd_sc_hd__inv_2),_07094_/A (sky130_fd_sc_hd__buf_1),7.0,0.04,0.2,0.03,120060.0,486880.0,186300.0,329120.0,0.344248,0.002152,135853.33333333334,406640.0,50257.32450764432,90043.91461947886,2.0,1.0,0.07
34436,s38417,_07093_/A (sky130_fd_sc_hd__inv_2),_07093_/Y (sky130_fd_sc_hd__inv_2),0.0,0.0,0.2,1.47,120060.0,486880.0,120060.0,486880.0,0.004578,0.344248,135853.33333333334,406640.0,50257.32450764432,90043.91461947886,2.0,2.0,-0.6599999999999999
34437,s38417,_07092_/X (sky130_fd_sc_hd__buf_1),_07093_/A (sky130_fd_sc_hd__inv_2),8.0,0.02,0.14,0.0,119140.0,524960.0,120060.0,486880.0,0.13093,0.004578,120717.14285714286,505920.0,2808.853350187073,24480.0,1.0,2.0,0.02
34438,s38417,_07092_/A (sky130_fd_sc_hd__buf_1),_07092_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.14,2.52,119140.0,524960.0,119140.0,524960.0,0.002152,0.13093,120717.14285714286,505920.0,2808.853350187073,24480.0,1.0,1.0,-1.46
34439,s38417,_09654_/X (sky130_fd_sc_hd__o21a_2),_14551_/D (sky130_fd_sc_hd__dfrtp_2),1.0,0.0,0.04,0.0,74060.0,375360.0,72680.0,380800.0,0.311289,0.002008,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0
34440,s38417,_09654_/B1 (sky130_fd_sc_hd__o21a_2),_09654_/X (sky130_fd_sc_hd__o21a_2),0.0,0.0,0.04,0.97,74060.0,375360.0,74060.0,375360.0,0.002476,0.311289,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.52
34441,s38417,_09653_/Y (sky130_fd_sc_hd__o211ai_2),_09654_/B1 (sky130_fd_sc_hd__o21a_2),1.0,0.0,0.13,0.0,71760.0,372640.0,74060.0,375360.0,0.13917,0.002476,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0
34442,s38417,_09653_/A2 (sky130_fd_sc_hd__o211ai_2),_09653_/Y (sky130_fd_sc_hd__o211ai_2),0.0,0.0,0.13,1.43,71760.0,372640.0,71760.0,372640.0,0.004471,0.13917,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.57
34443,s38417,_09644_/X (sky130_fd_sc_hd__buf_1),_09653_/A2 (sky130_fd_sc_hd__o211ai_2),8.0,0.04,0.24,0.0,79580.0,350880.0,71760.0,372640.0,0.13093,0.004471,57631.42857142857,328731.4285714286,8559.43812130101,30427.896974416657,1.0,2.0,0.02
34444,s38417,_09644_/A (sky130_fd_sc_hd__buf_1),_09644_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.24,2.08,79580.0,350880.0,79580.0,350880.0,0.002152,0.13093,57631.42857142857,328731.4285714286,8559.43812130101,30427.896974416657,1.0,1.0,-0.98
34445,s38417,_09643_/Y (sky130_fd_sc_hd__a22oi_2),_09644_/A (sky130_fd_sc_hd__buf_1),4.0,0.02,0.15,0.0,90620.0,334560.0,79580.0,350880.0,0.178538,0.002152,80960.0,349973.3333333333,3592.714850917061,4154.868630093295,2.0,1.0,0.01
34446,s38417,_10381_/X (sky130_fd_sc_hd__buf_1),_14390_/D (sky130_fd_sc_hd__dfrtp_2),1.0,0.0,0.02,0.0,151340.0,293760.0,149040.0,291040.0,0.13093,0.002008,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
34447,s38417,_10381_/A (sky130_fd_sc_hd__buf_1),_10381_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,0.59,151340.0,293760.0,151340.0,293760.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.18
34448,s38417,_10380_/X (sky130_fd_sc_hd__mux2_2),_10381_/A (sky130_fd_sc_hd__buf_1),1.0,0.0,0.05,0.0,155480.0,293760.0,151340.0,293760.0,0.31312,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.0
34449,s38417,_10380_/A1 (sky130_fd_sc_hd__mux2_2),_10380_/X (sky130_fd_sc_hd__mux2_2),0.0,0.0,0.05,1.85,155480.0,293760.0,155480.0,293760.0,0.001732,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.74
34450,s38417,_10366_/X (sky130_fd_sc_hd__a221o_2),_10380_/A1 (sky130_fd_sc_hd__mux2_2),3.0,0.01,0.07,0.0,176180.0,291040.0,155480.0,293760.0,0.316782,0.001732,163070.0,297840.0,8131.727983645296,1923.330444827409,2.0,2.0,0.01
34451,s38417,_10366_/C1 (sky130_fd_sc_hd__a221o_2),_10366_/X (sky130_fd_sc_hd__a221o_2),0.0,0.0,0.07,2.32,176180.0,291040.0,176180.0,291040.0,0.002304,0.316782,163070.0,297840.0,8131.727983645296,1923.330444827409,2.0,2.0,-1.2499999999999998
34452,s38417,_10365_/Y (sky130_fd_sc_hd__o211ai_2),_10366_/C1 (sky130_fd_sc_hd__a221o_2),1.0,0.0,0.09,0.0,174800.0,263840.0,176180.0,291040.0,0.13917,0.002304,12000.0,12000.0,0.0,0.0,2.0,2.0,0.01
34453,s38417,_10159_/X (sky130_fd_sc_hd__buf_1),_14403_/D (sky130_fd_sc_hd__dfrtp_2),1.0,0.0,0.02,0.0,307740.0,301920.0,307280.0,299200.0,0.13093,0.002008,12000.0,12000.0,0.0,0.0,1.0,2.0,0.0
34454,s38417,_10159_/A (sky130_fd_sc_hd__buf_1),_10159_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,0.58,307740.0,301920.0,307740.0,301920.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.17999999999999994
34455,s38417,_10158_/X (sky130_fd_sc_hd__mux2_2),_10159_/A (sky130_fd_sc_hd__buf_1),1.0,0.0,0.05,0.0,309120.0,301920.0,307740.0,301920.0,0.31312,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.0
34456,s38417,_10158_/S (sky130_fd_sc_hd__mux2_2),_10158_/X (sky130_fd_sc_hd__mux2_2),0.0,0.0,0.05,2.72,309120.0,301920.0,309120.0,301920.0,0.0033,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.4000000000000001
34457,s38417,_09526_/X (sky130_fd_sc_hd__buf_1),_10158_/S (sky130_fd_sc_hd__mux2_2),8.0,0.05,0.53,0.01,241960.0,329120.0,309120.0,301920.0,0.13093,0.0033,261542.8571428572,317462.8571428572,40358.59500126572,23801.38771464507,1.0,2.0,0.060000000000000005
34458,s38417,_09526_/A (sky130_fd_sc_hd__buf_1),_09526_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.53,3.28,241960.0,329120.0,241960.0,329120.0,0.002152,0.13093,261542.8571428572,317462.8571428572,40358.59500126572,23801.38771464507,1.0,1.0,-2.0199999999999996
34459,s38417,_07126_/X (sky130_fd_sc_hd__buf_1),_09526_/A (sky130_fd_sc_hd__buf_1),8.0,0.03,0.37,0.01,254840.0,429760.0,241960.0,329120.0,0.13093,0.002152,248860.0,383908.5714285714,7669.732720245211,48616.9995744189,1.0,1.0,0.03
34460,s38417,_07126_/A (sky130_fd_sc_hd__buf_1),_07126_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.37,2.66,254840.0,429760.0,254840.0,429760.0,0.002152,0.13093,248860.0,383908.5714285714,7669.732720245211,48616.9995744189,1.0,1.0,-1.29
34461,s38417,_07125_/X (sky130_fd_sc_hd__buf_1),_07126_/A (sky130_fd_sc_hd__buf_1),8.0,0.07,0.77,0.05,164680.0,380800.0,254840.0,429760.0,0.13093,0.002152,313982.8571428572,434034.28571428574,121440.2489174938,52293.30322235116,1.0,1.0,0.039999999999999994
34462,s38417,_07125_/A (sky130_fd_sc_hd__buf_1),_07125_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.77,4.53,164680.0,380800.0,164680.0,380800.0,0.002152,0.13093,313982.8571428572,434034.28571428574,121440.2489174938,52293.30322235116,1.0,1.0,-3.12
34463,s38417,_07124_/X (sky130_fd_sc_hd__buf_1),_07125_/A (sky130_fd_sc_hd__buf_1),8.0,0.06,0.73,0.01,140300.0,473280.0,164680.0,380800.0,0.13093,0.002152,351308.5714285714,434811.4285714286,95623.85257325904,52023.12159946172,1.0,1.0,0.049999999999999996
34464,s38417,_07124_/A (sky130_fd_sc_hd__buf_1),_07124_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.73,4.33,140300.0,473280.0,140300.0,473280.0,0.002152,0.13093,351308.5714285714,434811.4285714286,95623.85257325904,52023.12159946172,1.0,1.0,-2.83
34465,s38417,_07123_/X (sky130_fd_sc_hd__buf_1),_07124_/A (sky130_fd_sc_hd__buf_1),8.0,0.05,0.61,0.0,149500.0,413440.0,140300.0,473280.0,0.13093,0.002152,152194.2857142857,347771.4285714286,31464.83903086261,64947.24716480071,1.0,1.0,0.04
34466,s38417,_07123_/A (sky130_fd_sc_hd__buf_1),_07123_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.61,3.75,149500.0,413440.0,149500.0,413440.0,0.002152,0.13093,152194.2857142857,347771.4285714286,31464.83903086261,64947.24716480071,1.0,1.0,-2.12
